"","ID2003_d","mdvp","year","Area2003","ev_frac1","ev_frac2","PAs_MEAN","hhpop","prmmrkt","VCA.y","dstrds.y","HKD","HKDII","KSNP_AreaForLoss_Ha2_trunc","All_AreaForLoss_Ha_trunc","nonKSNP_AreaForLoss_Ha_trunc","weights_mah","weights_full","weights_gen"
"358",1501070048,0,2014,7051731,1,1,0.9783108,286,0,1,1625.5698951286,249998963,1,0.72,3.69,2.97,1,1,1
"359",1501070048,0.05555556,2003,7051731,1,1,0.1652829,330,2,1,2089.9216203847,249998963,1,0.81,2.61,1.8,1,1,1
"360",1501070048,0.05555556,2008,7051731,1,1,0.9796909,226,2,1,1878.8526543592,249998963,1,0.09,1.53,1.44,1,1,1
"361",1501071005,0.2222222,2014,50102413,1,0,0.9190466,153,0,0,7829.31380470777,0,0,5.13,7.83,2.7,0.566037735849057,0.397979797979798,NA
"362",1501071005,0.2777778,2008,50102413,1,0,0.9189068,282,2,0,8669.5187455473,0,0,0.9,1.35,0.45,0.566037735849057,0.397979797979798,NA
"363",1501071005,0.5555556,2006,50102413,1,0,0.9189068,257,2,0,8949.58705916047,0,0,15.75,16.47,0.72,0.566037735849057,0.397979797979798,NA
"364",1501071005,0.1666667,2011,50102413,1,0,0.9189068,211,2,0,8249.41627512753,0,0,0.18,1.71,1.53,0.566037735849057,0.397979797979798,NA
"365",1501071005,0.3888889,2003,50102413,1,0,0.9189068,275,2,0,9369.68952958024,0,0,5.04,5.58,0.54,0.566037735849057,0.397979797979798,NA
"366",1501071006,0.3888889,2006,45944960,1,0,0.9060627,133,2,0,9203.03253733287,0,0,0.54,2.97,2.43,0.566037735849057,0.137762237762238,NA
"367",1501071006,0.5555556,2003,45944960,1,0,0.9060627,149,2,0,9941.02126866644,0,0,0,0.36,0.36,0.566037735849057,0.137762237762238,NA
"368",1501071006,0.1666667,2014,45944960,1,0,0.9065836,305,0,0,7235.06258711004,0,0,2.61,12.69,10.08,0.566037735849057,0.137762237762238,NA
"369",1501071006,0.1666667,2011,45944960,1,0,0.9060627,113,2,0,7973.0513184436,0,0,0.45,2.61,2.16,0.566037735849057,0.137762237762238,NA
"370",1501071006,0.3888889,2008,45944960,1,0,0.9060627,143,2,0,8711.04004977717,0,0,0,3.42,3.42,0.566037735849057,0.137762237762238,NA
"371",1501071007,0.3333333,2011,42157368,1,1,0.598502,242,2,1,3538.44368994048,124886863,0,2.16,9.72,7.56,1,1,1
"372",1501071007,0.3888889,2006,42157368,1,1,0.5885229,276,2,1,5317.12883087663,124886863,0,3.69,10.26,6.57,1,1,1
"373",1501071007,0.13788485287818,2014,42157368,1,1,0.589415713441036,664,0,1,2471.2326053788,124886863,0,7.92,22.23,14.31,1,1,1
"374",1501071007,0.1666667,2008,42157368,1,1,0.5885229,300,2,1,4605.65477450217,124886863,0,6.48,11.52,5.04,1,1,1
"375",1501071007,NA,2003,42157368,1,1,NA,NA,NA,1,6384.33991543831,124886863,0,1.08,4.59,3.51,1,1,1
"376",1501071012,0.2777778,2011,8250372,1,0,0.01060225,447,2,0,784.597368679372,0,0,0,4.05,4.05,NA,0.397979797979798,NA
"377",1501071012,0.1666667,2008,8250372,1,0,0.01060225,516,2,0,1045.06763176682,0,0,0,0.09,0.09,NA,0.397979797979798,NA
"378",1501071012,0.1666667,2003,8250372,1,0,0.01060225,415,2,0,1479.18473691256,0,0,0,0.81,0.81,NA,0.397979797979798,NA
"379",1501071012,0.05555556,2014,8250372,1,0,0.01088613,649,0,0,524.127105591928,0,0,0.27,7.56,7.29,NA,0.397979797979798,NA
"380",1501071012,0.1666667,2006,8250372,1,0,0.01060225,408,2,0,1218.71447382511,0,0,0,0.27,0.27,NA,0.397979797979798,NA
"381",1501071013,0.1111111,2006,5238601,1,0,0.1069537,373,2,0,1530.14443120997,0,0,0,10.62,10.62,NA,0.137762237762238,NA
"382",1501071013,0.1666667,2003,5238601,1,0,0.1069537,380,2,0,1762.15821560498,0,0,0,0,0,NA,0.137762237762238,NA
"383",1501071013,0.1111111,2011,5238601,1,0,0.1069537,405,2,0,1143.4547905516,0,0,0,1.08,1.08,NA,0.137762237762238,NA
"384",1501071013,0.1111111,2008,5238601,1,0,0.1069537,417,2,0,1375.46857494662,0,0,0,0.9,0.9,NA,0.137762237762238,NA
"385",1501071013,0.2777778,2014,5238601,1,0,0.1075993,328,0,0,911.441006156585,0,0,7.29,47.16,39.87,NA,0.137762237762238,NA
"386",1501071014,0.2222222,2003,1868925,1,0,0.283037,252,2,0,2518.28197727022,0,0,0,0,0,NA,0.596969696969697,NA
"387",1501071014,0.05555556,2006,1868925,1,0,0.283037,287,2,0,2290.19595454044,0,0,0,0,0,NA,0.596969696969697,NA
"388",1501071014,0.05555556,2014,1868925,1,0,0.2829551,315,0,0,1681.96656059436,0,0,0.09,0.09,0,NA,0.596969696969697,NA
"389",1501071014,0.05555556,2008,1868925,1,0,0.283037,340,2,0,2138.13860605392,0,0,0,0,0,NA,0.596969696969697,NA
"390",1501071014,0.2777778,2011,1868925,1,0,0.283037,304,2,0,1910.05258332414,0,0,0,0,0,NA,0.596969696969697,NA
"391",1501071016,0.1666667,2006,5372239,1,1,0.09681742,213,2,0,2072.18240948759,0,0,0,3.87,3.87,0.566037735849057,0.137762237762238,NA
"392",1501071016,0.1111111,2008,5372239,1,1,0.09681742,475,2,0,1923.31521265011,0,0,0,0,0,0.566037735849057,0.137762237762238,NA
"393",1501071016,NA,2003,5372239,1,1,NA,NA,NA,0,2295.48320474379,0,0,0,0.63,0.63,0.566037735849057,0.137762237762238,NA
"394",1501071016,0.05555556,2011,5372239,1,1,0.09681742,498,1,0,1700.01441739391,0,0,0,4.41,4.41,0.566037735849057,0.137762237762238,NA
"395",1501071016,0.05555556,2014,5372239,1,1,0.0989286865887063,511,0,0,1476.7136221377,0,0,0.81,1.35,0.54,0.566037735849057,0.137762237762238,NA
"396",1501071019,0.2222222,2014,4741005,1,1,0.1865305,339,0,0,1535.12531336112,0,0,0.72,12.87,12.15,NA,0.325619834710744,NA
"397",1501071019,0.1111111,2011,4741005,1,1,0.1845363,238,2,0,1774.2475319266,0,0,0,0,0,NA,0.325619834710744,NA
"398",1501071019,0.05555556,2008,4741005,1,1,0.1845363,293,2,0,2013.36975049207,0,0,0,0,0,NA,0.325619834710744,NA
"399",1501071019,0.2222222,2003,4741005,1,1,0.1845363,252,2,0,2411.90678143453,0,0,0,0.36,0.36,NA,0.325619834710744,NA
"400",1501071019,0.1111111,2006,4741005,1,1,0.1845363,453,2,0,2172.78456286905,0,0,0,0.09,0.09,NA,0.325619834710744,NA
"401",1501080001,0.1111111,2014,25476671,1,0,0.9829347,247,0,1,5709.387566836,249968640,1,0.9,21.69,20.79,1,1,1
"402",1501080001,0.3888889,2011,25476671,1,0,0.9833239,236,2,1,5154.76865965686,249968640,1,0,20.7,20.7,1,1,1
"403",1501080001,0.3888889,2008,25476671,1,0,0.9833239,321,2,1,4600.14975247771,249968640,1,0,3.24,3.24,1,1,1
"404",1501080001,0.1666667,2003,25476671,1,0,0.6099491,237,2,1,3675.78490717914,249968640,1,0.09,2.52,2.43,1,1,1
"405",1501080001,0.1666667,2006,25476671,1,0,0.9833239,235,2,1,4230.40381435829,249968640,1,0.63,3.42,2.79,1,1,1
"406",1501080005,0.1666667,2011,70184984,1,1,0.9327639,149,2,0,9245.42854664925,0,0,146.52,208.62,62.1,NA,0.596969696969697,NA
"407",1501080005,0.1666667,2014,70184984,1,1,0.9328717,167,0,0,7376.1417866445,0,0,234.72,326.88,92.16,NA,0.596969696969697,NA
"408",1501080005,0.2222222,2006,70184984,1,1,0.9327639,210,2,0,12360.9064799905,0,0,46.08,69.75,23.67,NA,0.596969696969697,NA
"409",1501080005,0.1666667,2008,70184984,1,1,0.9327639,126,2,0,11114.715306654,0,0,63,77.67,14.67,NA,0.596969696969697,NA
"410",1501080005,0.1666667,2003,70184984,1,1,0.7762346,206,2,0,14230.1932399953,0,0,33.66,41.04,7.38,NA,0.596969696969697,NA
"411",1501080006,0.1666667,2008,19079607,1,1,0.5164789,277,2,0,4027.97882736112,0,0,0,1.89,1.89,0.566037735849057,0.397979797979798,NA
"412",1501080006,0.2222222,2003,19079607,1,1,0.5164789,236,2,0,4584.38831026042,0,0,0,0.36,0.36,0.566037735849057,0.397979797979798,NA
"413",1501080006,0.1666667,2011,19079607,1,1,0.5164789,206,2,0,3694.13313762154,0,0,0,1.26,1.26,0.566037735849057,0.397979797979798,NA
"414",1501080006,0.2222222,2006,19079607,1,1,0.5164789,324,2,0,4250.54262052084,0,0,0,0.27,0.27,0.566037735849057,0.397979797979798,NA
"415",1501080006,0.1666667,2014,19079607,1,1,0.5174268,247,0,0,3360.28744788195,0,0,4.95,17.28,12.33,0.566037735849057,0.397979797979798,NA
"416",1501080013,0.1111111,2014,19600290,1,1,0.747853215337283,509,0,0,4371.51598160965,0,0,7.92,9.9,1.98,NA,1.19393939393939,NA
"417",1501080013,0.1111111,2011,19600290,1,1,0.7469924,569,2,0,4476.01798555044,0,0,0.27,5.31,5.04,NA,1.19393939393939,NA
"418",1501080013,NA,2003,19600290,1,1,NA,NA,NA,0,4754.68999605921,0,0,0.36,0.72,0.36,NA,1.19393939393939,NA
"419",1501080013,0.1666667,2008,19600290,1,1,0.7469924,548,2,0,4580.51998949123,0,0,0.18,1.98,1.8,NA,1.19393939393939,NA
"420",1501080013,0.1666667,2006,19600290,1,1,0.7469924,448,2,0,4650.18799211842,0,0,0.54,2.97,2.43,NA,1.19393939393939,NA
"421",1501080015,0.3888889,2003,16193610,1,0,0.5649589,284,2,0,4177.02109122403,0,0,0,2.43,2.43,NA,0.895454545454546,NA
"422",1501080015,0.3888889,2011,16193610,1,0,0.8155701,357,2,0,5410.20266782146,0,0,0.27,23.04,22.77,NA,0.895454545454546,NA
"423",1501080015,0.1666667,2008,16193610,1,0,0.8155701,330,2,0,4947.75957659742,0,0,0,2.43,2.43,NA,0.895454545454546,NA
"424",1501080015,0.2222222,2006,16193610,1,0,0.8155701,313,2,0,4639.46418244807,0,0,0,3.33,3.33,NA,0.895454545454546,NA
"425",1501080015,0.1666667,2014,16193610,1,0,0.8145453,332,0,0,5872.64575904549,0,0,0,3.78,3.78,NA,0.895454545454546,NA
"426",1501080016,0.3888889,2011,19641274,1,0,0.7652098,457,2,0,5717.55304775063,0,0,0,15.66,15.66,NA,1.19393939393939,NA
"427",1501080016,0.2222222,2003,19641274,1,0,0.5622595,441,2,0,4812.33119484108,0,0,0,1.08,1.08,NA,1.19393939393939,NA
"428",1501080016,0.14433137102064,2014,19641274,1,0,0.764455208205944,786,0,0,6057.01124259171,0,0,0.09,2.52,2.43,NA,1.19393939393939,NA
"429",1501080016,0.5,2008,19641274,1,0,0.7652098,379,2,0,5378.09485290955,0,0,0,1.62,1.62,NA,1.19393939393939,NA
"430",1501080016,0.2222222,2006,19641274,1,0,0.7652098,420,2,0,5151.78938968216,0,0,0,4.95,4.95,NA,1.19393939393939,NA
"431",1501080017,0.1666667,2011,19980545,1,0,0.8547363,357,2,0,6252.37198428955,0,0,0,14.04,14.04,NA,0.397979797979798,NA
"432",1501080017,0.3333333,2003,19980545,1,0,0.6470429,231,2,0,5600.85126844261,0,0,0.18,2.88,2.7,NA,0.397979797979798,NA
"433",1501080017,0.1111111,2014,19980545,1,0,0.8544022,411,0,0,6496.69225273216,0,0,0,9.09,9.09,NA,0.397979797979798,NA
"434",1501080017,0.1666667,2008,19980545,1,0,0.8547363,342,2,0,6008.05171584695,0,0,0,2.07,2.07,NA,0.397979797979798,NA
"435",1501080017,0.1666667,2006,19980545,1,0,0.8547363,288,2,0,5845.17153688521,0,0,0,5.31,5.31,NA,0.397979797979798,NA
"436",1501080018,0.1666667,2008,15668779,0,0,1,215,2,1,3564.61959788588,249999128,1,0,5.4,5.4,1,1,1
"437",1501080018,0.1666667,2011,15668779,0,0,1,197,2,1,3722.25294709308,249999128,1,0,23.4,23.4,1,1,1
"438",1501080018,0.5,2003,15668779,0,0,0.1721999,176,2,1,3301.8973492072,249999128,1,0,4.5,4.5,1,1,1
"439",1501080018,0.6111111,2006,15668779,0,0,1,201,2,1,3459.53069841441,249999128,1,0,5.76,5.76,1,1,1
"440",1501080018,0.1666667,2014,15668779,0,0,1,221,0,1,3879.88629630028,249999128,1,0,18.45,18.45,1,1,1
"441",1501080019,0.1111111,2014,12245573,1,0,0.4647846,385,0,0,2436.16213184347,0,0,1.35,16.83,15.48,0.566037735849057,0.895454545454546,NA
"442",1501080019,0.1666667,2006,12245573,1,0,0.4645299,461,2,0,2345.25405650435,0,0,0,3.15,3.15,0.566037735849057,0.895454545454546,NA
"443",1501080019,0.1666667,2003,12245573,1,0,0.2457546,362,2,0,2311.16352825217,0,0,0,6.3,6.3,0.566037735849057,0.895454545454546,NA
"444",1501080019,0.3333333,2011,12245573,1,0,0.4645299,543,2,0,2402.0716035913,0,0,0,12.69,12.69,0.566037735849057,0.895454545454546,NA
"445",1501080019,0.1111111,2008,12245573,1,0,0.4645299,668,2,0,2367.98107533913,0,0,0.09,6.57,6.48,0.566037735849057,0.895454545454546,NA
"446",1501080020,0.1666667,2014,8921207,1,0,0.3165758,270,0,0,2091.61200902471,0,0,0.09,14.04,13.95,0.566037735849057,0.596969696969697,NA
"447",1501080020,0.1111111,2006,8921207,1,0,0.3159911,286,2,0,1838.51200386773,0,0,0,6.3,6.3,0.566037735849057,0.596969696969697,NA
"448",1501080020,0.1111111,2011,8921207,1,0,0.3159911,329,2,0,1996.69950709084,0,0,0,21.42,21.42,0.566037735849057,0.596969696969697,NA
"449",1501080020,0.1111111,2008,8921207,1,0,0.3159911,307,2,0,1901.78700515698,0,0,0,3.78,3.78,0.566037735849057,0.596969696969697,NA
"450",1501080020,0.1666667,2003,8921207,1,0,0.1197822,291,2,0,1743.59950193387,0,0,0.18,8.82,8.64,0.566037735849057,0.596969696969697,NA
"451",1501080021,0.1111111,2008,7319183,1,0,0.2224271,358,2,0,1723.36086337698,0,0,0,2.88,2.88,NA,0.895454545454546,NA
"452",1501080021,0.1666667,2003,7319183,1,0,0.1534489,296,2,0,1499.42032376637,0,0,0.54,5.04,4.5,NA,0.895454545454546,NA
"453",1501080021,0.1666667,2011,7319183,1,0,0.2224271,331,2,0,1857.72518714335,0,0,0,16.02,16.02,NA,0.895454545454546,NA
"454",1501080021,0.3333333,2006,7319183,1,0,0.2224271,340,2,0,1633.78464753274,0,0,0.36,15.75,15.39,NA,0.895454545454546,NA
"455",1501080021,0.1666667,2014,7319183,1,0,0.222919,367,0,0,1992.08951090972,0,0,0.9,13.95,13.05,NA,0.895454545454546,NA
"456",1501080022,0.05555556,2011,9323939,1,0,0.04915025,277,2,0,1446.21512064368,0,0,0.09,6.84,6.75,NA,0.325619834710744,NA
"457",1501080022,0.1111111,2014,9323939,1,0,0.05012071,254,0,0,1665.70041718286,0,0,0.18,31.5,31.32,NA,0.325619834710744,NA
"458",1501080022,0.1111111,2006,9323939,1,0,0.04915025,216,2,0,1080.40629307837,0,0,0,6.84,6.84,NA,0.325619834710744,NA
"459",1501080022,0.1666667,2003,9323939,1,0,0.04915025,245,2,0,860.920996539185,0,0,0,2.97,2.97,NA,0.325619834710744,NA
"460",1501080022,0.1111111,2008,9323939,1,0,0.04915025,234,2,0,1226.72982410449,0,0,0,3.06,3.06,NA,0.325619834710744,NA
"461",1501080023,0.1666667,2011,26507126,0,0,1,358,2,0,4798.26847233584,0,0,0.09,19.17,19.08,1.13207547169811,0.447727272727273,NA
"462",1501080023,0.3888889,2006,26507126,0,0,1,386,2,0,4599.76371218318,0,0,0.09,12.87,12.78,1.13207547169811,0.447727272727273,NA
"463",1501080023,0.3333333,2008,26507126,0,0,1,390,2,0,4679.16561624424,0,0,0,5.22,5.22,1.13207547169811,0.447727272727273,NA
"464",1501080023,0.1111111,2014,26507126,0,0,1,218,0,0,4917.37132842743,0,0,0.18,20.79,20.61,1.13207547169811,0.447727272727273,NA
"465",1501080023,0.2222222,2003,26507126,0,0,0.5941596,368,2,0,4480.66085609159,0,0,0,5.22,5.22,1.13207547169811,0.447727272727273,NA
"466",1501080024,0.2222222,2006,27550451,0,0,1,245,2,0,3975.82868639405,0,0,0,9.99,9.99,NA,0.895454545454546,1.56363636363636
"467",1501080024,0.2222222,2003,27550451,0,0,0.566071,230,2,0,4114.24384319702,0,0,0.09,9.9,9.81,NA,0.895454545454546,1.56363636363636
"468",1501080024,0.1666667,2008,27550451,0,0,1,240,2,0,3883.55191519206,0,0,0.27,8.01,7.74,NA,0.895454545454546,1.56363636363636
"469",1501080024,0.1666667,2011,27550451,0,0,1,202,2,0,3745.13675838909,0,0,0,33.48,33.48,NA,0.895454545454546,1.56363636363636
"470",1501080024,0.1111111,2014,27550451,0,0,1,215,0,0,3606.72160158611,0,0,0.27,18.36,18.09,NA,0.895454545454546,1.56363636363636
"471",1501080026,0.1111111,2008,10454683,0,0,0.002668733,783,1,0,1214.80440757624,0,0,0,2.43,2.43,NA,0.716363636363636,NA
"472",1501080026,0.1666667,2003,10454683,0,0,0.002668733,737,1,0,876.079402841089,0,0,0,4.14,4.14,NA,0.716363636363636,NA
"473",1501080026,0.1111111,2006,10454683,0,0,0.002668733,704,1,0,1079.31440568218,0,0,0,7.65,7.65,NA,0.716363636363636,NA
"474",1501080026,0.1111111,2011,10454683,0,0,0.002668733,890,1,0,1418.03941041733,0,0,0,20.25,20.25,NA,0.716363636363636,NA
"475",1501080026,0.1111111,2014,10454683,0,0,0.003529007,1416,0,0,1621.27441325841,0,0,0,34.83,34.83,NA,0.716363636363636,NA
"476",1501080027,0.3888889,2011,56546484,0,0,0.7440628,307,2,0,5643.93823562252,0,0,15.84,54.99,39.15,NA,3.58181818181818,NA
"477",1501080027,0.3888889,2014,56546484,0,0,0.7440746,339,0,0,6300.89139079229,0,0,32.13,75.15,43.02,NA,3.58181818181818,NA
"478",1501080027,0.4444444,2008,56546484,0,0,0.7440628,435,2,0,4986.98508045274,0,0,16.11,32.85,16.74,NA,3.58181818181818,NA
"479",1501080027,0.6666667,2003,56546484,0,0,0.7440628,166,2,0,3892.06315516978,0,0,12.06,32.04,19.98,NA,3.58181818181818,NA
"480",1501080027,0.5,2006,56546484,0,0,0.7440628,281,2,0,4549.01631033956,0,0,16.02,33.75,17.73,NA,3.58181818181818,NA
"481",1501080030,0.1666667,2003,54469109,0,0,0.6780764,275,2,1,6572.69822643789,249999744,1,1.17,11.52,10.35,1,1,1
"482",1501080030,0.1111111,2014,54469109,0,0,1,206,0,1,4038.29172337683,249999744,1,0.99,37.08,36.09,1,1,1
"483",1501080030,0.1666667,2011,54469109,0,0,1,167,2,1,4729.49349693894,249999744,1,0.63,24.12,23.49,1,1,1
"484",1501080030,0.2222222,2008,54469109,0,0,1,230,2,1,5420.69527050105,249999744,1,0.54,7.02,6.48,1,1,1
"485",1501080030,0.5555556,2006,54469109,0,0,1,206,2,1,5881.49645287579,249999744,1,0.63,16.83,16.2,1,1,1
"486",1501080031,0.7222222,2003,27842472,0,0,0.2314878,274,2,0,5581.7479115197,0,0,0,9.81,9.81,NA,0.137762237762238,NA
"487",1501080031,0.1666667,2014,27842472,0,0,0.9900129,185,0,0,2533.74292042528,0,0,0.72,53.55,52.83,NA,0.137762237762238,NA
"488",1501080031,0.3333333,2011,27842472,0,0,0.9904651,280,2,0,3365.01700890558,0,0,0,27.36,27.36,NA,0.137762237762238,NA
"489",1501080031,0.5555556,2006,27842472,0,0,0.9904651,276,2,0,4750.47382303941,0,0,0.09,23.4,23.31,NA,0.137762237762238,NA
"490",1501080031,0.3888889,2008,27842472,0,0,0.9904651,280,2,0,4196.29109738587,0,0,0,7.74,7.74,NA,0.137762237762238,NA
"491",1501080032,0.3888889,2006,33060010,1,1,0.9991833,302,2,1,4833.038419697,249998736,1,0.9,12.78,11.88,1,1,1
"492",1501080032,0.1666667,2014,33060010,1,1,0.999047118973,514,0,1,3282.42164595968,249998736,1,13.41,48.6,35.19,1,1,1
"493",1501080032,0.3333333,2008,33060010,1,1,0.9991833,322,2,1,4445.38422626267,249998736,1,4.14,12.96,8.82,1,1,1
"494",1501080032,NA,2003,33060010,1,1,NA,NA,NA,1,5414.5197098485,249998736,1,1.17,11.25,10.08,1,1,1
"495",1501080032,0.5555556,2011,33060010,1,1,0.9991833,430,2,1,3863.90293611117,249998736,1,12.51,44.46,31.95,1,1,1
"496",1501080035,0.5,2003,49693187,1,1,0.9342329,167,2,0,8905.3388104731,0,0,5.94,7.65,1.71,0.566037735849057,0.223863636363636,NA
"497",1501080035,0.1111111,2014,49693187,1,1,0.9341483,365,0,0,6903.27211554115,0,0,52.2,57.24,5.04,0.566037735849057,0.223863636363636,NA
"498",1501080035,0.6666667,2006,49693187,1,1,0.9342329,375,2,0,8359.32062094621,0,0,18.54,19.08,0.54,0.566037735849057,0.223863636363636,NA
"499",1501080035,0.1111111,2011,49693187,1,1,0.9342329,291,2,0,7449.29030506805,0,0,25.29,28.8,3.51,0.566037735849057,0.223863636363636,NA
"500",1501080035,0.1666667,2008,49693187,1,1,0.9342329,340,2,0,7995.30849459494,0,0,11.16,12.42,1.26,0.566037735849057,0.223863636363636,NA
"501",1501080036,0.3888889,2008,64292047,1,1,0.99874,270,2,0,10987.3492516544,0,0,4.14,14.85,10.71,0.566037735849057,1.79090909090909,NA
"502",1501080036,0.37205386228956,2014,64292047,1,1,0.99874020090726,495,0,0,10585.4611903951,0,0,45.9,85.86,39.96,0.566037735849057,1.79090909090909,NA
"503",1501080036,NA,2003,64292047,1,1,NA,NA,NA,0,11322.2559693704,0,0,8.46,20.7,12.24,0.566037735849057,1.79090909090909,NA
"504",1501080036,0.6111111,2006,64292047,1,1,0.99874,177,2,0,11121.3119387408,0,0,20.34,48.06,27.72,0.566037735849057,1.79090909090909,NA
"505",1501080036,0.5555556,2011,64292047,1,1,0.99874,361,2,0,10786.4052210247,0,0,3.33,22.86,19.53,0.566037735849057,1.79090909090909,NA
"506",1501080037,0.3888889,2011,110149794,1,1,1,252,1,0,9605.15927278136,0,0,100.71,225.27,124.56,NA,0.716363636363636,NA
"507",1501080037,0.3888889,2003,110149794,1,1,0.6326807,392,2,0,12786.3816198495,0,0,59.31,194.85,135.54,NA,0.716363636363636,NA
"508",1501080037,0.4444444,2008,110149794,1,1,1,190,2,0,10798.1176529319,0,0,86.04,176.31,90.27,NA,0.716363636363636,NA
"509",1501080037,0.2777778,2014,110149794,1,1,1,195,0,0,8412.20089263082,0,0,205.56,567.99,362.43,NA,0.716363636363636,NA
"510",1501080037,0.4444444,2006,110149794,1,1,1,296,2,0,11593.4232396989,0,0,82.98,246.6,163.62,NA,0.716363636363636,NA
"511",1501090001,0.05555556,2011,12124310,1,0,0.8069329,602,2,0,1826.04784352074,0,0,0,16.65,16.65,0.566037735849057,0.137762237762238,0.781818181818182
"512",1501090001,0,2006,12124310,1,0,0.8069329,514,2,0,2301.21018737495,0,0,0,3.15,3.15,0.566037735849057,0.137762237762238,0.781818181818182
"513",1501090001,0.2777778,2003,12124310,1,0,0.1791122,589,2,0,2586.30759368748,0,0,0,2.7,2.7,0.566037735849057,0.137762237762238,0.781818181818182
"514",1501090001,0.10785324026406,2014,12124310,1,0,0.80665033475011,648,0,0,1540.95043720822,0,0,0,15.21,15.21,0.566037735849057,0.137762237762238,0.781818181818182
"515",1501090001,0.1111111,2008,12124310,1,0,0.8069329,620,2,0,2111.14524983327,0,0,0,3.69,3.69,0.566037735849057,0.137762237762238,0.781818181818182
"516",1501090003,0.1666667,2008,29372873,0,0,0.7352671,346,2,0,4153.14686038868,0,0,1.26,6.93,5.67,NA,0.137762237762238,NA
"517",1501090003,0.2222222,2006,29372873,0,0,0.7352671,300,2,0,3799.09664529151,0,0,2.25,10.44,8.19,NA,0.137762237762238,NA
"518",1501090003,0.2222222,2014,29372873,0,0,0.7367518,345,0,0,5215.2975056802,0,0,27.72,39.15,11.43,NA,0.137762237762238,NA
"519",1501090003,0.2222222,2011,29372873,0,0,0.7352671,263,2,0,4684.22218303444,0,0,7.65,21.96,14.31,NA,0.137762237762238,NA
"520",1501090003,0.2222222,2003,29372873,0,0,0.7352671,299,2,0,3268.02132264576,0,0,4.23,5.58,1.35,NA,0.137762237762238,NA
"521",1501090004,0.2777778,2003,21355516,0,0,0.7511903,160,2,0,2242.00511525098,0,0,1.44,3.06,1.62,NA,0.596969696969697,NA
"522",1501090004,0.05555556,2011,21355516,0,0,0.7511903,216,2,0,3028.34142258693,0,0,1.44,8.1,6.66,NA,0.596969696969697,NA
"523",1501090004,0.2222222,2006,21355516,0,0,0.7511903,170,2,0,2536.88123050196,0,0,1.17,1.62,0.45,NA,0.596969696969697,NA
"524",1501090004,0.05555556,2008,21355516,0,0,0.7511903,188,2,0,2733.46530733595,0,0,0.54,2.43,1.89,NA,0.596969696969697,NA
"525",1501090004,0,2014,21355516,0,0,0.7510746,257,0,0,3323.21753783792,0,0,11.7,27.81,16.11,NA,0.596969696969697,NA
"526",1501090008,0.1111111,2006,24328861,1,0,0.9749575,516,2,0,3396.62992418131,0,0,9.18,10.44,1.26,NA,0.895454545454546,0.781818181818182
"527",1501090008,0.05555556,2014,24328861,1,0,0.9751406,483,0,0,3323.45115642305,0,0,34.65,40.95,6.3,NA,0.895454545454546,0.781818181818182
"528",1501090008,0.05555556,2011,24328861,1,0,0.9749575,452,2,0,3350.8931943324,0,0,7.47,9.99,2.52,NA,0.895454545454546,0.781818181818182
"529",1501090008,0.05555556,2008,24328861,1,0,0.9749575,459,2,0,3378.33523224174,0,0,5.31,5.67,0.36,NA,0.895454545454546,0.781818181818182
"530",1501090008,0.2222222,2003,24328861,1,0,0.6225494,416,2,0,3424.07196209065,0,0,5.76,8.28,2.52,NA,0.895454545454546,0.781818181818182
"531",1501090012,0.3333333,2011,19329886,1,0,1,379,2,0,5615.13476379298,0,0,23.22,26.46,3.24,1.13207547169811,0.137762237762238,NA
"532",1501090012,0.05555556,2006,19329886,1,0,1,301,2,0,5670.68941661435,0,0,16.11,17.46,1.35,1.13207547169811,0.137762237762238,NA
"533",1501090012,0.05555556,2014,19329886,1,0,1,415,0,0,5581.80197210016,0,0,33.03,36.63,3.6,1.13207547169811,0.137762237762238,NA
"534",1501090012,0.2222222,2008,19329886,1,0,1,461,2,0,5648.46755548581,0,0,15.39,17.19,1.8,1.13207547169811,0.137762237762238,NA
"535",1501090012,0.05555556,2003,19329886,1,0,0.7451108,290,2,0,5704.02220830718,0,0,3.51,3.87,0.36,1.13207547169811,0.137762237762238,NA
"536",1501090017,0.1666667,2006,8811995,0,0,0.5027568,202,2,0,2062.66270156058,0,0,2.43,2.52,0.09,NA,0.223863636363636,NA
"537",1501090017,0.2222222,2003,8811995,0,0,0.5027568,164,2,0,1998.01935078029,0,0,1.17,5.22,4.05,NA,0.223863636363636,NA
"538",1501090017,0.2025966182971,2014,8811995,0,0,0.502247176545902,368,0,0,2235.04497030802,0,0,3.78,5.49,1.71,NA,0.223863636363636,NA
"539",1501090017,0.2222222,2008,8811995,0,0,0.5027568,384,2,0,2105.75826874744,0,0,1.17,1.35,0.18,NA,0.223863636363636,NA
"540",1501090017,0.1666667,2011,8811995,0,0,0.5027568,338,2,0,2170.40161952773,0,0,1.98,4.23,2.25,NA,0.223863636363636,NA
"541",1501090018,0.1111111,2011,5812458,0,0,0.473513,430,2,0,1926.05192801741,0,0,1.53,4.32,2.79,NA,0.255844155844156,NA
"542",1501090018,0.1666667,2006,5812458,0,0,0.473513,375,2,0,2108.62241528222,0,0,0.09,5.85,5.76,NA,0.255844155844156,NA
"543",1501090018,0.1111111,2014,5812458,0,0,0.4748257,235,0,0,1816.50963565852,0,0,0.63,1.98,1.35,NA,0.255844155844156,NA
